# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1663       5.571579581181e-11       2.451845562039e-12      -3.826822304453e-12       1.016916791935e-14       8.586986860933e-16       1.959089904543e-17       3.717641651614e-17 
 1664       5.574032651955e-11       2.437051909105e-12      -3.848114567740e-12       1.016249453319e-14       8.565796117258e-16       1.884484363223e-17       3.691561824001e-17 
 1665       5.576619806072e-11       2.422154101964e-12      -3.868457291728e-12       1.015586553540e-14       8.544667874717e-16       1.810562482847e-17       3.665223388539e-17 
 1666       5.579333427321e-11       2.407157170660e-12      -3.887837431995e-12       1.014928013049e-14       8.523601840373e-16       1.737234952684e-17       3.638627052202e-17 
 1667       5.582165861141e-11       2.392066170399e-12      -3.906241894189e-12       1.014273751828e-14       8.502597718496e-16       1.664412022685e-17       3.611773528116e-17 
 1668       5.585109779921e-11       2.376886086804e-12      -3.923660738745e-12       1.013623684147e-14       8.481655236962e-16       1.592023198859e-17       3.584664171549e-17 
 1669       5.588159282509e-11       2.361621550709e-12      -3.940096825934e-12       1.012977702788e-14       8.460774226716e-16       1.520076519660e-17       3.557302893959e-17 
 1670       5.591308804232e-11       2.346277120942e-12      -3.955556255282e-12       1.012335694682e-14       8.439954542997e-16       1.448599798214e-17       3.529694265755e-17 
 1671       5.594552752368e-11       2.330857378911e-12      -3.970045168525e-12       1.011697546134e-14       8.419196038992e-16       1.377620973651e-17       3.501842881878e-17 
 1672       5.597885506106e-11       2.315366928635e-12      -3.983569749682e-12       1.011063142827e-14       8.398498565832e-16       1.307168111291e-17       3.473753361840e-17 
 1673       5.601301416506e-11       2.299810396781e-12      -3.996136225122e-12       1.010432369817e-14       8.377861972590e-16       1.237269402829e-17       3.445430349759e-17 
 1674       5.604794806449e-11       2.284192432697e-12      -4.007750863636e-12       1.009805111533e-14       8.357286106276e-16       1.167953166518e-17       3.416878514402e-17 
 1675       5.608359970602e-11       2.268517708446e-12      -4.018419976505e-12       1.009181251777e-14       8.336770811830e-16       1.099247847354e-17       3.388102549217e-17 
 1676       5.611991175371e-11       2.252790918842e-12      -4.028149917571e-12       1.008560673725e-14       8.316315932123e-16       1.031182017262e-17       3.359107172376e-17 
 1677       5.615682658861e-11       2.237016781480e-12      -4.036947083304e-12       1.007943259920e-14       8.295921307953e-16       9.637843752792e-18       3.329897126807e-17 
 1678       5.619428630829e-11       2.221200036773e-12      -4.044817912876e-12       1.007328892275e-14       8.275586778035e-16       8.970837477387e-18       3.300477180238e-17 
 1679       5.623223272647e-11       2.205345447987e-12      -4.051768888228e-12       1.006717452075e-14       8.255312179003e-16       8.311090884560e-18       3.270852125232e-17 
 1680       5.627060737255e-11       2.189457801272e-12      -4.057806534139e-12       1.006108819967e-14       8.235097345406e-16       7.658894789124e-18       3.241026779224e-17 
 1681       5.630935149119e-11       2.173541905697e-12      -4.062937418298e-12       1.005502875971e-14       8.214942109700e-16       7.014541284395e-18       3.211005984560e-17 
 1682       5.634840604190e-11       2.157602593286e-12      -4.067168151372e-12       1.004899499466e-14       8.194846302247e-16       6.378323744041e-18       3.180794608536e-17 
 1683       5.638771169862e-11       2.141644719050e-12      -4.070505387076e-12       1.004298569202e-14       8.174809751312e-16       5.750536823926e-18       3.150397543433e-17 
 1684       5.642720884924e-11       2.125673161023e-12      -4.072955822244e-12       1.003699963287e-14       8.154832283055e-16       5.131476463953e-18       3.119819706557e-17 
 1685       5.646683759526e-11       2.109692820292e-12      -4.074526196896e-12       1.003103559197e-14       8.134913721534e-16       4.521439889914e-18       3.089066040276e-17 
 1686       5.650653775126e-11       2.093708621037e-12      -4.075223294310e-12       1.002509233764e-14       8.115053888692e-16       3.920725615330e-18       3.058141512059e-17 
 1687       5.654624884457e-11       2.077725510560e-12      -4.075053941091e-12       1.001916863186e-14       8.095252604362e-16       3.329633443300e-18       3.027051114512e-17 
 1688       5.658591011479e-11       2.061748459321e-12      -4.074025007241e-12       1.001326323017e-14       8.075509686256e-16       2.748464468345e-18       2.995799865418e-17 
 1689       5.662546051335e-11       2.045782460973e-12      -4.072143406228e-12       1.000737488172e-14       8.055824949965e-16       2.177521078254e-18       2.964392807772e-17 
 1690       5.666483870314e-11       2.029832532395e-12      -4.069416095056e-12       1.000150232923e-14       8.036198208957e-16       1.617106955927e-18       2.932835009822e-17 
 1691       5.670398305804e-11       2.013903713724e-12      -4.065850074336e-12       9.995644308982e-15       8.016629274566e-16       1.067527081224e-18       2.901131565106e-17 
 1692       5.674283166250e-11       1.998001068394e-12      -4.061452388353e-12       9.989799550820e-15       7.997117955994e-16       5.290877328066e-19       2.869287592486e-17 
 1693       5.678132231110e-11       1.982129683166e-12      -4.056230125137e-12       9.983966778138e-15       7.977664060308e-16       2.096489985215e-21       2.837308236194e-17 
 1694       5.681939250818e-11       1.966294668164e-12      -4.050190416535e-12       9.978144707868e-15       7.958267392431e-16      -5.131377654354e-19       2.805198665861e-17 
 1695       5.685697946735e-11       1.950501156906e-12      -4.043340438276e-12       9.972332050469e-15       7.938927755140e-16      -1.016304847312e-18       2.772964076560e-17 
 1696       5.689402011107e-11       1.934754306344e-12      -4.035687410046e-12       9.966527509918e-15       7.919644949065e-16      -1.507093263316e-18       2.740609688843e-17 
 1697       5.693045107028e-11       1.919059296891e-12      -4.027238595552e-12       9.960729783702e-15       7.900418772682e-16      -1.985190213090e-18       2.708140748780e-17 
 1698       5.696620868389e-11       1.903421332462e-12      -4.018001302596e-12       9.954937562806e-15       7.881249022310e-16      -2.450281586402e-18       2.675562527992e-17 
 1699       5.700122899844e-11       1.887845640502e-12      -4.007982883145e-12       9.949149531706e-15       7.862135492106e-16      -2.902051961299e-18       2.642880323696e-17 
 1700       5.703544776760e-11       1.872337472022e-12      -3.997190733397e-12       9.943364368354e-15       7.843077974065e-16      -3.340184602263e-18       2.610099458736e-17 
 1701       5.706880045178e-11       1.856902101638e-12      -3.985632293854e-12       9.937580744174e-15       7.824076258010e-16      -3.764361458364e-18       2.577225281626e-17 
 1702       5.710122221770e-11       1.841544827595e-12      -3.973315049388e-12       9.931797324049e-15       7.805130131593e-16      -4.174263161418e-18       2.544263166585e-17 
 1703       5.713264793796e-11       1.826270971811e-12      -3.960246529317e-12       9.926012766311e-15       7.786239380289e-16      -4.569569024138e-18       2.511218513576e-17 
 1704       5.716301219061e-11       1.811085879906e-12      -3.946434307468e-12       9.920225722732e-15       7.767403787394e-16      -4.949957038291e-18       2.478096748344e-17 
 1705       5.719224925873e-11       1.795994921236e-12      -3.931886002251e-12       9.914434838514e-15       7.748623134017e-16      -5.315103872853e-18       2.444903322452e-17 
 1706       5.722029312999e-11       1.781003488929e-12      -3.916609276727e-12       9.908638752281e-15       7.729897199081e-16      -5.664684872160e-18       2.411643713322e-17 
 1707       5.724707749624e-11       1.766116999916e-12      -3.900611838677e-12       9.902836096064e-15       7.711225759316e-16      -5.998374054068e-18       2.378323424269e-17 
 1708       5.727253575309e-11       1.751340894970e-12      -3.883901440673e-12       9.897025495298e-15       7.692608589255e-16      -6.315844108105e-18       2.344947984544e-17 
 1709       5.729660099944e-11       1.736680638735e-12      -3.866485880150e-12       9.891205568807e-15       7.674045461233e-16      -6.616766393626e-18       2.311522949366e-17 
 1710       5.731920603710e-11       1.722141719764e-12      -3.848372999469e-12       9.885374928796e-15       7.655536145379e-16      -6.900810937965e-18       2.278053899965e-17 
 1711       5.734028337035e-11       1.707729650550e-12      -3.829570685993e-12       9.879532180840e-15       7.637080409616e-16      -7.167646434596e-18       2.244546443615e-17 
 1712       5.735976520550e-11       1.693449967560e-12      -3.810086872155e-12       9.873675923878e-15       7.618678019654e-16      -7.416940241283e-18       2.211006213676e-17 
 1713       5.737758345048e-11       1.679308231274e-12      -3.789929535526e-12       9.867804750197e-15       7.600328738988e-16      -7.648358378234e-18       2.177438869632e-17 
 1714       5.739366971439e-11       1.665310026213e-12      -3.769106698885e-12       9.861917245429e-15       7.582032328893e-16      -7.861565526260e-18       2.143850097122e-17 
 1715       5.740795530711e-11       1.651460960975e-12      -3.747626430291e-12       9.856011988535e-15       7.563788548421e-16      -8.056225024925e-18       2.110245607989e-17 
 1716       5.742037123884e-11       1.637766668272e-12      -3.725496843152e-12       9.850087551798e-15       7.545597154397e-16      -8.231998870706e-18       2.076631140308e-17 
 1717       5.743085840091e-11       1.624232089506e-12      -3.702727097052e-12       9.844142651297e-15       7.527457922579e-16      -8.388639472808e-18       2.043011656829e-17 
 1718       5.743939820390e-11       1.610859321790e-12      -3.679330409430e-12       9.838176599738e-15       7.509370711354e-16      -8.526265779374e-18       2.009388932742e-17 
 1719       5.744598219976e-11       1.597649752646e-12      -3.655321069704e-12       9.832188857459e-15       7.491335398577e-16      -8.645089500659e-18       1.975763947431e-17 
 1720       5.745060192424e-11       1.584604773806e-12      -3.630713440954e-12       9.826178882298e-15       7.473351860452e-16      -8.745323566826e-18       1.942137684211e-17 
 1721       5.745324889694e-11       1.571725781213e-12      -3.605521960031e-12       9.820146129585e-15       7.455419971533e-16      -8.827182129831e-18       1.908511130336e-17 
 1722       5.745391462126e-11       1.559014175023e-12      -3.579761137670e-12       9.814090052143e-15       7.437539604714e-16      -8.890880565315e-18       1.874885277002e-17 
 1723       5.745259058437e-11       1.546471359615e-12      -3.553445558596e-12       9.808010100280e-15       7.419710631233e-16      -8.936635474488e-18       1.841261119353e-17 
 1724       5.744926825724e-11       1.534098743594e-12      -3.526589881637e-12       9.801905721788e-15       7.401932920664e-16      -8.964664686020e-18       1.807639656485e-17 
 1725       5.744393909459e-11       1.521897739795e-12      -3.499208839835e-12       9.795776361937e-15       7.384206340916e-16      -8.975187257923e-18       1.774021891457e-17 
 1726       5.743659453491e-11       1.509869765290e-12      -3.471317240554e-12       9.789621463474e-15       7.366530758231e-16      -8.968423479444e-18       1.740408831285e-17 
 1727       5.742722600041e-11       1.498016241390e-12      -3.442929965593e-12       9.783440466618e-15       7.348906037178e-16      -8.944594872950e-18       1.706801486961e-17 
 1728       5.741582489705e-11       1.486338593653e-12      -3.414061971295e-12       9.777232809055e-15       7.331332040652e-16      -8.903924195813e-18       1.673200873445e-17 
